ytid,ytid_seg,start,end,sentiment,happiness,sadness,anger,fear,disgust,surprise
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_03.wav,43.7519274376,49.9401360544,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_04.wav,49.798185941,52.8535147392,0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_05.wav,51.8535147392,62.7011337868,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_06.wav,61.7609977324,81.3986394558,0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_07.wav,80.6780045351,82.7555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_08.wav,81.7555555556,85.010430839,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_09.wav,84.0503401361,87.6743764172,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_10.wav,86.9736961451,93.0022675737,1.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_11.wav,8.43219954649,13.9519274376,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_12.wav,92.1319727891,97.4321995465,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_13.wav,96.4321995465,100.165986395,1.0,2.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_14.wav,99.1659863946,102.370975057,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_15.wav,101.720181406,104.22675737,0.6666667,0.33333334,0.0,0.0,0.0,0.6666667,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_16.wav,103.22675737,109.514739229,0.6666667,0.33333334,0.0,0.33333334,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_17.wav,108.514739229,115.062131519,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_18.wav,114.082086168,119.402267574,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_19.wav,118.402267574,124.520634921,0.6666667,0.33333334,0.0,0.0,0.33333334,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_20.wav,123.520634921,129.180045351,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_21.wav,12.9519274376,20.1378684807,1.6666666,2.0,0.0,0.33333334,0.0,0.33333334,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_22.wav,128.180045351,133.250793651,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_23.wav,132.250793651,135.904761905,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_24.wav,134.904761905,142.519727891,0.33333334,0.33333334,0.0,0.6666667,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_25.wav,141.779138322,146.999546485,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_26.wav,145.999546485,150.292063492,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_27.wav,149.292063492,154.332879819,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_28.wav,153.332879819,159.630839002,1.0,0.6666667,0.0,0.0,0.6666667,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_29.wav,158.630839002,160.708390023,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_30.wav,19.1378684807,23.2108843537,2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_31.wav,159.897959184,171.30430839,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_32.wav,170.30430839,175.504761905,2.6666667,2.3333333,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_33.wav,174.744217687,178.328344671,-0.6666667,2.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_34.wav,177.328344671,182.06984127,-0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_35.wav,181.089795918,185.591836735,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_36.wav,184.901133787,191.288888889,2.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_37.wav,190.288888889,192.635827664,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_38.wav,191.725623583,198.45260771,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_39.wav,198.220861678,203.660770975,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_40.wav,22.2108843537,25.4358276644,0.6666667,1.3333334,0.0,0.0,0.0,0.6666667,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_41.wav,202.730612245,206.484353741,2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_42.wav,24.4358276644,27.7206349206,1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_43.wav,26.7206349206,28.5786848073,1.0,1.0,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_44.wav,27.5786848073,32.0807256236,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
F59hwsm4Ld0,/home/emoman/Downloads/mosei/samples/F59hwsm4Ld0_45.wav,31.2004535147,36.5006802721,1.0,2.3333333,0.0,0.0,0.0,0.0,0.0
F6Ci45lP5aA,/home/emoman/Downloads/mosei/samples/F6Ci45lP5aA_00.wav,0.0,8.135,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
F6Ci45lP5aA,/home/emoman/Downloads/mosei/samples/F6Ci45lP5aA_01.wav,82.663,94.459,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F6Ci45lP5aA,/home/emoman/Downloads/mosei/samples/F6Ci45lP5aA_02.wav,42.804,63.15,2.0,1.0,0.33333334,0.0,0.0,0.0,0.33333334
F6JV-K840EY,/home/emoman/Downloads/mosei/samples/F6JV-K840EY_00.wav,0.0,7.626,1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
F6JV-K840EY,/home/emoman/Downloads/mosei/samples/F6JV-K840EY_01.wav,76.986,82.107,1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
F6JV-K840EY,/home/emoman/Downloads/mosei/samples/F6JV-K840EY_02.wav,16.185,21.844,0.0,2.0,0.0,0.0,0.0,0.0,0.0
F7zQPzwFToE,/home/emoman/Downloads/mosei/samples/F7zQPzwFToE_00.wav,10.248,14.62,-1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
F7zQPzwFToE,/home/emoman/Downloads/mosei/samples/F7zQPzwFToE_01.wav,21.852,27.561,-0.6666667,0.33333334,0.0,0.0,0.0,0.33333334,0.0
F7zQPzwFToE,/home/emoman/Downloads/mosei/samples/F7zQPzwFToE_02.wav,36.947,45.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7zQPzwFToE,/home/emoman/Downloads/mosei/samples/F7zQPzwFToE_03.wav,44.989,51.008,-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
F8eQI8E-6q4,/home/emoman/Downloads/mosei/samples/F8eQI8E-6q4_00.wav,59.905,74.305,0.6666667,0.0,0.33333334,0.0,0.33333334,0.0,0.0
F8eQI8E-6q4,/home/emoman/Downloads/mosei/samples/F8eQI8E-6q4_01.wav,17.691,25.825,-0.6666667,0.0,0.0,0.33333334,0.0,0.0,0.0
F8eQI8E-6q4,/home/emoman/Downloads/mosei/samples/F8eQI8E-6q4_02.wav,45.668,50.549,-0.6666667,0.0,0.0,0.33333334,0.0,0.0,0.0
F9NruwaEmA8,/home/emoman/Downloads/mosei/samples/F9NruwaEmA8_00.wav,11.805,25.615,0.33333334,0.6666667,0.0,0.0,0.33333334,0.0,0.0
F9NruwaEmA8,/home/emoman/Downloads/mosei/samples/F9NruwaEmA8_01.wav,24.955,50.698,1.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_00.wav,0.76,8.415,0.33333334,0.0,0.6666667,0.0,0.33333334,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_01.wav,8.013,18.901,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_02.wav,93.659,103.578,0.0,1.6666666,0.33333334,0.0,0.33333334,0.6666667,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_03.wav,104.075,116.788,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_04.wav,116.467,139.068,0.0,1.6666666,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_05.wav,141.121,151.938,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_06.wav,152.315,159.621,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_07.wav,159.14,162.474,2.3333333,2.3333333,0.0,0.0,0.33333334,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_08.wav,163.679,169.618,1.6666666,2.3333333,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_09.wav,20.385,28.479,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_10.wav,29.943,39.883,2.0,2.0,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_11.wav,39.631,44.782,0.0,0.6666667,0.0,0.0,0.33333334,1.0,0.33333334
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_12.wav,44.77,55.178,0.0,1.3333334,0.33333334,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_13.wav,54.667,60.865,0.6666667,2.3333333,0.0,0.0,0.33333334,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_14.wav,60.953,72.07,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_15.wav,71.848,82.356,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
FB_b1dm0SRY,/home/emoman/Downloads/mosei/samples/FB_b1dm0SRY_16.wav,82.294,93.162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FCMbWx2JpZ0,/home/emoman/Downloads/mosei/samples/FCMbWx2JpZ0_00.wav,2.915,9.193,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
FCMbWx2JpZ0,/home/emoman/Downloads/mosei/samples/FCMbWx2JpZ0_01.wav,23.997,30.794,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
FGnHDWGYsA8,/home/emoman/Downloads/mosei/samples/FGnHDWGYsA8_00.wav,7.325,19.519,2.6666667,2.0,1.0,0.0,0.0,0.0,0.6666667
FGnHDWGYsA8,/home/emoman/Downloads/mosei/samples/FGnHDWGYsA8_01.wav,23.259,34.445,2.0,1.3333334,0.0,0.0,1.3333334,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_00.wav,0.0,4.533,1.3333334,1.6666666,0.33333334,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_01.wav,3.723,9.861,0.6666667,1.3333334,0.0,0.0,0.0,0.33333334,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_02.wav,9.091,13.822,2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_03.wav,12.902,20.327,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_04.wav,39.751,41.898,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_05.wav,41.178,48.573,2.3333333,2.3333333,0.0,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_06.wav,48.122,52.135,2.0,2.0,0.0,0.0,0.0,0.0,0.0
FHDVQkU-nGI,/home/emoman/Downloads/mosei/samples/FHDVQkU-nGI_07.wav,51.464,55.927,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_00.wav,0.0,10.59,-1.3333334,0.0,0.0,2.0,0.0,0.33333334,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_01.wav,10.787,20.327,-1.6666666,0.0,1.0,1.0,0.0,0.6666667,0.33333334
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_02.wav,113.673,122.356,1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_03.wav,129.148,138.798,-0.6666667,0.33333334,0.6666667,0.33333334,0.0,0.0,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_04.wav,54.617,65.644,-1.3333334,0.0,0.33333334,0.6666667,0.33333334,0.0,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_05.wav,65.722,80.331,1.6666666,1.3333334,0.0,1.0,0.0,0.0,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_06.wav,87.253,96.694,0.33333334,0.33333334,0.6666667,1.3333334,0.0,0.6666667,0.0
FHlzZ2VxuGQ,/home/emoman/Downloads/mosei/samples/FHlzZ2VxuGQ_07.wav,105.392,112.668,1.0,1.0,0.0,1.0,0.0,0.0,0.0
FLyWn2DCci4,/home/emoman/Downloads/mosei/samples/FLyWn2DCci4_00.wav,26.102,35.393,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
FLyWn2DCci4,/home/emoman/Downloads/mosei/samples/FLyWn2DCci4_01.wav,36.299,47.655,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
FLyWn2DCci4,/home/emoman/Downloads/mosei/samples/FLyWn2DCci4_02.wav,48.461,52.125,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_01.wav,2.74512471655,14.5904761905,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_02.wav,13.7600907029,20.3873015873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_03.wav,19.3873015873,26.4235827664,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_04.wav,25.4235827664,28.9179138322,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_05.wav,31.6893424036,36.8897959184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_06.wav,35.8897959184,40.3619047619,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
FMW6diQ9rMo,/home/emoman/Downloads/mosei/samples/FMW6diQ9rMo_07.wav,39.3619047619,44.8317460317,-0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_00.wav,0.0,4.304,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_01.wav,3.643,12.116,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_02.wav,11.116,23.859,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_03.wav,22.859,37.0,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_04.wav,36.169,46.059,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
FMenDv3y8jc,/home/emoman/Downloads/mosei/samples/FMenDv3y8jc_05.wav,45.139,52.444,1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
FMif4HMBZjo,/home/emoman/Downloads/mosei/samples/FMif4HMBZjo_00.wav,14.379,28.07,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
FNbULlE9RKg,/home/emoman/Downloads/mosei/samples/FNbULlE9RKg_00.wav,0.0,5.491,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
FNbULlE9RKg,/home/emoman/Downloads/mosei/samples/FNbULlE9RKg_01.wav,14.199,29.098,0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
FNbULlE9RKg,/home/emoman/Downloads/mosei/samples/FNbULlE9RKg_02.wav,41.098,51.327,0.33333334,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0
FNbULlE9RKg,/home/emoman/Downloads/mosei/samples/FNbULlE9RKg_03.wav,58.658,64.208,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
FOMXt3lStco,/home/emoman/Downloads/mosei/samples/FOMXt3lStco_00.wav,0.0,6.499,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
FOMXt3lStco,/home/emoman/Downloads/mosei/samples/FOMXt3lStco_01.wav,6.107,22.253,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
FOMXt3lStco,/home/emoman/Downloads/mosei/samples/FOMXt3lStco_02.wav,42.215,60.935,0.33333334,0.0,0.33333334,0.33333334,0.0,0.0,0.0
FP3o75bpi8k,/home/emoman/Downloads/mosei/samples/FP3o75bpi8k_00.wav,0.0,12.815,0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.6666667
FP3o75bpi8k,/home/emoman/Downloads/mosei/samples/FP3o75bpi8k_01.wav,24.386,32.759,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
FP3o75bpi8k,/home/emoman/Downloads/mosei/samples/FP3o75bpi8k_02.wav,32.138,36.74,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
FR0B64ID-hA,/home/emoman/Downloads/mosei/samples/FR0B64ID-hA_00.wav,42.934,49.731,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,1.0
FR0B64ID-hA,/home/emoman/Downloads/mosei/samples/FR0B64ID-hA_01.wav,49.499,56.625,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_00.wav,17.941,33.358,0.0,0.6666667,0.33333334,0.0,0.0,0.33333334,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_01.wav,107.138,121.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_02.wav,121.545,127.514,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_03.wav,130.415,141.163,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_04.wav,157.473,163.462,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_05.wav,169.337,175.774,-0.33333334,1.0,0.33333334,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_06.wav,178.875,184.235,0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_07.wav,183.584,201.795,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_08.wav,201.294,208.001,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_09.wav,56.683,68.278,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_10.wav,69.234,75.512,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
FRKwvmrwrZA,/home/emoman/Downloads/mosei/samples/FRKwvmrwrZA_11.wav,80.389,90.857,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
FSGL5K2EEdo,/home/emoman/Downloads/mosei/samples/FSGL5K2EEdo_00.wav,0.0,5.451,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
FSGL5K2EEdo,/home/emoman/Downloads/mosei/samples/FSGL5K2EEdo_01.wav,9.101,14.88,1.0,0.33333334,0.6666667,0.0,0.0,0.0,1.3333334
FWBCTZiijEM,/home/emoman/Downloads/mosei/samples/FWBCTZiijEM_01.wav,2.9746031746,8.21496598639,1.0,2.0,0.0,0.0,0.6666667,0.0,0.0
FWBCTZiijEM,/home/emoman/Downloads/mosei/samples/FWBCTZiijEM_02.wav,13.6503401361,27.0321995465,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
FX87sfrE47w,/home/emoman/Downloads/mosei/samples/FX87sfrE47w_00.wav,40.649,45.81,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334
FX87sfrE47w,/home/emoman/Downloads/mosei/samples/FX87sfrE47w_01.wav,45.109,52.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FX87sfrE47w,/home/emoman/Downloads/mosei/samples/FX87sfrE47w_02.wav,51.923,57.433,1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
F_YaG_pvZrA,/home/emoman/Downloads/mosei/samples/F_YaG_pvZrA_00.wav,4.83,13.214,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
F_YaG_pvZrA,/home/emoman/Downloads/mosei/samples/F_YaG_pvZrA_01.wav,66.321,74.065,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
F_YaG_pvZrA,/home/emoman/Downloads/mosei/samples/F_YaG_pvZrA_02.wav,73.744,83.434,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
F_YaG_pvZrA,/home/emoman/Downloads/mosei/samples/F_YaG_pvZrA_03.wav,25.942,33.707,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
F_YaG_pvZrA,/home/emoman/Downloads/mosei/samples/F_YaG_pvZrA_04.wav,53.29,63.739,0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334
FaHosBIr0xY,/home/emoman/Downloads/mosei/samples/FaHosBIr0xY_00.wav,14.129,22.373,0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
FaHosBIr0xY,/home/emoman/Downloads/mosei/samples/FaHosBIr0xY_01.wav,66.061,77.517,0.33333334,0.6666667,0.0,0.0,0.0,0.33333334,0.0
FaHosBIr0xY,/home/emoman/Downloads/mosei/samples/FaHosBIr0xY_02.wav,77.076,92.883,-1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
FdTczBnXtYU,/home/emoman/Downloads/mosei/samples/FdTczBnXtYU_00.wav,6.40793650794,16.5149659864,0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667
FdTczBnXtYU,/home/emoman/Downloads/mosei/samples/FdTczBnXtYU_01.wav,18.1213151927,28.7770975057,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
FdTczBnXtYU,/home/emoman/Downloads/mosei/samples/FdTczBnXtYU_02.wav,29.8845804989,33.077324263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FdTczBnXtYU,/home/emoman/Downloads/mosei/samples/FdTczBnXtYU_03.wav,33.266893424,38.3253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FfavRdRKsAQ,/home/emoman/Downloads/mosei/samples/FfavRdRKsAQ_00.wav,0.0,8.434,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
